id,title,link,Oferit de,Categorie,Marca,Model,Versiune,Anul fabricatiei,Kilometraj,Capacitate cilindrica,VIN,Combustibil,Putere,Cutie de viteze,Transmisie,Norma de poluare,Filtru de particule,Caroserie,Culoare,Primul proprietar,Fara accident in istoric,Carte de service,Stare
7042652972,Opel Antara,https://www.autovit.ro/anunt/opel-antara-ID7GCfKY.html#8dd7921c2f,Firma,Autoturisme,Opel,Antara,NODATA,2011,120 000 km,2 231 cm3,W0LLJ6EH4BB033973,Diesel,185 CP,Automata,4x4 (automat),Euro 5,NODATA,SUV,Alb,Da,Da,Da,Second hand
7042651093,BMW Seria 3 320,https://www.autovit.ro/anunt/bmw-seria-3-320-ID7GCfgF.html#8dd7921c2f,Firma,Autoturisme,BMW,Seria 3,320,2010,200 000 km,1 995 cm3,WBAPG11000E582034,Diesel,143 CP,Automata,Spate,Euro 5,NODATA,Sedan,Negru,Da,Da,Da,Second hand
7042651033,Seat Leon,https://www.autovit.ro/anunt/seat-leon-ID7GCffH.html#8dd7921c2f,Firma,Autoturisme,Seat,Leon,NODATA,2011,200 000 km,1 598 cm3,VSSZZZ1PZBR078806,Diesel,105 CP,Manuala,Fata,Euro 5,NODATA,Compacta,Negru,Da,Da,Da,Second hand
7042677218,Volkswagen Golf GTD,https://www.autovit.ro/anunt/volkswagen-golf-gtd-ID7GCm42.html#8dd7921c2f,Firma,Autoturisme,Volkswagen,Golf,GTD,2016,162 838 km,1 968 cm3,WVWZZZAUZGP546251,Diesel,184 CP,Automata,Fata,Euro 6,Da,Combi,Albastru,NODATA,Da,Da,Second hand
7042397639,Mercedes-Benz GLE GLE400,https://www.autovit.ro/anunt/mercedes-benz-gle-gle400-ID7GBbkH.html#8dd7921c2f,Firma,Autoturisme,Mercedes-Benz,GLE,GLE400,2020,6 km,2 925 cm3,NODATA,Diesel,330 CP,Automata,4x4 (automat),Euro 6,Da,SUV,Argint,NODATA,Da,NODATA,Noi
7042838442,Dacia Logan MCV,https://www.autovit.ro/anunt/dacia-logan-mcv-ID7GD20q.html#8dd7921c2f,Proprietar,Autoturisme,Dacia,Logan,MCV,2014,101 000 km,1 500 cm3,NODATA,Diesel,90 CP,Manuala,Fata,Euro 5,Da,Combi,Alb,Da,Da,Da,Second hand
7042838451,Ford Focus MK3,https://www.autovit.ro/anunt/ford-focus-mk3-ID7GD20z.html#8dd7921c2f,Firma,Autoturisme,Ford,Focus,MK3,2013,224 000 km,1 560 cm3,WF0LXXGCBLDP34130,Diesel,115 CP,Manuala,Fata,Euro 5,Da,Combi,Alb,Da,Da,Da,Second hand
7042838445,Audi A6 C6,https://www.autovit.ro/anunt/audi-a6-c6-ID7GD20t.html#8dd7921c2f,Proprietar,Autoturisme,Audi,A6,C6,2006,184 520 km,2 968 cm3,NODATA,Diesel,224 CP,Automata,4x4 (automat),Euro 4,Da,Sedan,Alte culori,NODATA,NODATA,NODATA,Second hand
7042838436,Volkswagen Golf Plus,https://www.autovit.ro/anunt/volkswagen-golf-plus-ID7GD20k.html#8dd7921c2f,Firma,Autoturisme,Volkswagen,Golf Plus,NODATA,2009,216 000 km,2 000 cm3,NODATA,Diesel,110 CP,Manuala,Fata,Euro 5,NODATA,Compacta,Gri,NODATA,Da,Da,Second hand
7042838441,Volvo XC 60,https://www.autovit.ro/anunt/volvo-xc-60-ID7GD20p.html#8dd7921c2f,Proprietar,Autoturisme,Volvo,XC 60,NODATA,2015,163 700 km,2 400 cm3,NODATA,Diesel,215 CP,Manuala,4x4 (automat),Euro 5,NODATA,SUV,Albastru,Da,Da,Da,Second hand
7042838439,Alfa Romeo 159,https://www.autovit.ro/anunt/alfa-romeo-159-ID7GD20n.html#8dd7921c2f,Firma,Autoturisme,Alfa Romeo,159,NODATA,2012,143 301 km,1 956 cm3,ZAR93900007291608,Diesel,170 CP,Manuala,Fata,Euro 5,Da,Sedan,Negru,Da,Da,Da,Second hand
7042837824,Porsche Cayenne,https://www.autovit.ro/anunt/porsche-cayenne-ID7GD1Qs.html#8dd7921c2f,Proprietar,Autoturisme,Porsche,Cayenne,NODATA,2011,194 000 km,2 998 cm3,NODATA,Diesel,258 CP,Automata,4x4 (automat),Euro 5,Da,SUV,Negru,Da,Da,Da,Second hand
7042295674,Ford Puma,https://www.autovit.ro/anunt/ford-puma-ID7GAKO6.html#8dd7921c2f,Firma,Autoturisme,Ford,Puma,NODATA,2020,970 km,998 cm3,NODATA,Hibrid,155 CP,Manuala,Fata,Euro 6,NODATA,Masina de oras,Albastru,Da,Da,Da,Noi
7042165251,Opel Astra J,https://www.autovit.ro/anunt/opel-astra-j-ID7GAcSw.html#8dd7921c2f,Firma,Autoturisme,Opel,Astra,J,2015,186 000 km,1 595 cm3,W0LPD8E60F8033149,Diesel,110 CP,Manuala,Fata,Euro 6,Da,Combi,Negru,NODATA,Da,Da,Second hand
7042838328,Ford Focus,https://www.autovit.ro/anunt/ford-focus-ID7GD1YA.html#8dd7921c2f,Firma,Autoturisme,Ford,Focus,NODATA,2007,150 000 km,1 753 cm3,WF0WXXGCDW6P55844,Diesel,115 CP,Manuala,Fata,Euro 4,NODATA,Combi,Gri,Da,Da,Da,Second hand
7042837363,Ford Focus MK3,https://www.autovit.ro/anunt/ford-focus-mk3-ID7GD1J1.html#8dd7921c2f,Proprietar,Autoturisme,Ford,Focus,MK3,2012,164 000 km,1 568 cm3,NODATA,Diesel,115 CP,Manuala,Fata,Euro 5,Da,Combi,Argint,Da,Da,Da,Second hand
7042838414,Ford Kuga,https://www.autovit.ro/anunt/ford-kuga-ID7GD1ZY.html#8dd7921c2f,Firma,Autoturisme,Ford,Kuga,NODATA,2012,219 000 km,1 995 cm3,NODATA,Diesel,140 CP,Manuala,4x4 (automat),Euro 5,Da,SUV,Gri,Da,Da,Da,Second hand
7042601319,Volvo S60 MK3,https://www.autovit.ro/anunt/volvo-s60-mk3-ID7GC2jR.html#8dd7921c2f,Firma,Autoturisme,Volvo,S60,MK3,2014,211 000 km,1 560 cm3,YV1FS8481E2301050,Diesel,115 CP,Manuala,Fata,Euro 5,Da,Sedan,Rosu,NODATA,Da,Da,Second hand
7042298569,BMW X5,https://www.autovit.ro/anunt/bmw-x5-ID7GALyN.html#b1ae165942,Firma,Autoturisme,BMW,X5,NODATA,2020,7 km,2 993 cm3,NODATA,Diesel,265 CP,Automata,4x4 (automat),Euro 6,NODATA,SUV,Alb,NODATA,Da,NODATA,Noi
7042379882,Hyundai ix35 MK3,https://www.autovit.ro/anunt/hyundai-ix35-mk3-ID7GB6Ii.html#b1ae165942,Firma,Autoturisme,Hyundai,ix35,MK3,2011,177 000 km,1 995 cm3,U5YZU81VCBL040786,Diesel,136 CP,Manuala,4x4 (automat),Euro 5,Da,SUV,Gri,NODATA,Da,Da,Second hand
7042828386,BMW X5,https://www.autovit.ro/anunt/bmw-x5-ID7GCZoe.html#b1ae165942,Firma,Autoturisme,BMW,X5,NODATA,2014,199 000 km,1 995 cm3,WBAKS210900K84612,Diesel,218 CP,Automata,4x4 (automat),Euro 6,NODATA,SUV,Negru,NODATA,Da,Da,Second hand
7042220793,Opel Astra K,https://www.autovit.ro/anunt/opel-astra-k-ID7GArkl.html#b1ae165942,Firma,Autoturisme,Opel,Astra,K,2019,10 km,1 499 cm3,NODATA,Diesel,122 CP,Manuala,Fata,Euro 6,Da,Compacta,Negru,Da,NODATA,NODATA,Second hand
7042700621,BMW X1,https://www.autovit.ro/anunt/bmw-x1-ID7GCs9w.html#b1ae165942,Firma,Autoturisme,BMW,X1,NODATA,2010,270 000 km,1 995 cm3,NODATA,Diesel,142 CP,Manuala,4x4 (automat),Euro 5,NODATA,SUV,Gri,NODATA,Da,Da,Second hand
7042837647,Dacia Duster,https://www.autovit.ro/anunt/dacia-duster-ID7GD1NB.html#b1ae165942,Proprietar,Autoturisme,Dacia,Duster,NODATA,2013,119 000 km,1 561 cm3,NODATA,Diesel,105 CP,Manuala,Fata,Euro 5,Da,SUV,Argint,Da,Da,Da,Second hand
7042823065,Ford Focus MK3,https://www.autovit.ro/anunt/ford-focus-mk3-ID7GCY0p.html#b1ae165942,Firma,Autoturisme,Ford,Focus,MK3,2016,80 064 km,1 499 cm3,WF06XXGCC6GK32584,Benzina,150 CP,Automata,Fata,Euro 6,NODATA,Combi,Negru,Da,Da,Da,Second hand
7042627012,Honda HR-V,https://www.autovit.ro/anunt/honda-hr-v-ID7GC90g.html#b1ae165942,Firma,Autoturisme,Honda,HR-V,NODATA,2020,1 km,1 498 cm3,NODATA,Benzina,130 CP,Automata,Fata,Euro 6,NODATA,Compacta,Rosu,NODATA,Da,NODATA,Noi
7042838226,Volvo V60,https://www.autovit.ro/anunt/volvo-v60-ID7GD1VV.html#b1ae165942,Firma,Autoturisme,Volvo,V60,NODATA,2015,154 000 km,1 969 cm3,YV1FW73C1F1252158,Diesel,181 CP,Manuala,Fata,Euro 6,Da,Combi,Negru,NODATA,Da,Da,Second hand
7042822963,Audi A4 B8,https://www.autovit.ro/anunt/audi-a4-b8-ID7GCXYL.html#b1ae165942,Firma,Autoturisme,Audi,A4,B8,2010,249 000 km,1 968 cm3,WAUZZZ8K1AA079484,Diesel,140 CP,Manuala,Fata,Euro 5,NODATA,Combi,Albastru,Da,Da,Da,Second hand
7042693559,Audi A4,https://www.autovit.ro/anunt/audi-a4-ID7GCqjB.html#b1ae165942,Proprietar,Autoturisme,Audi,A4,NODATA,2017,188 000 km,1 964 cm3,WAUZZZF46GA043383,Diesel,190 CP,Automata (dublu ambreiaj),4x4 (automat),Euro 6,NODATA,Combi,Albastru,NODATA,NODATA,NODATA,Second hand
7042273913,BMW X5,https://www.autovit.ro/anunt/bmw-x5-ID7GAF97.html#b1ae165942,Firma,Autoturisme,BMW,X5,NODATA,2014,55 000 km,1 995 cm3,WBAKS210600H98520,Diesel,218 CP,Automata,4x4 (automat),Euro 6,Da,SUV,Negru,NODATA,NODATA,NODATA,Second hand
7042758720,Volkswagen Passat B6,https://www.autovit.ro/anunt/volkswagen-passat-b6-ID7GCHgA.html#b1ae165942,Firma,Autoturisme,Volkswagen,Passat,B6,2007,259 900 km,1 984 cm3,WVWZZZ3CZ7E140338,Benzina,150 CP,Automata,Fata,Euro 4,Da,Combi,Negru,NODATA,NODATA,Da,Second hand
7041729866,Mercedes-Benz C C200,https://www.autovit.ro/anunt/mercedes-benz-c-c200-ID7GynCa.html#b1ae165942,Proprietar,Autoturisme,Mercedes-Benz,C,C200,2012,190 000 km,2 198 cm3,NODATA,Diesel,134 CP,Manuala,NODATA,Euro 5,Da,Sedan,Gri,NODATA,Da,NODATA,Second hand
7042838181,Audi Q5,https://www.autovit.ro/anunt/audi-q5-ID7GD1Vd.html#b1ae165942,Firma,Autoturisme,Audi,Q5,NODATA,2009,199 000 km,1 984 cm3,WAUZZZ8R59A026540,Benzina,211 CP,Automata,4x4 (automat),Euro 4,NODATA,SUV,Argint,Da,Da,Da,Second hand
7042626130,Mercedes-Benz GLA GLA200,https://www.autovit.ro/anunt/mercedes-benz-gla-gla200-ID7GC8M2.html#b1ae165942,Firma,Autoturisme,Mercedes-Benz,GLA,GLA200,2020,6 km,1 332 cm3,NODATA,Benzina,163 CP,Automata,NODATA,Euro 6,Da,SUV,Gri,NODATA,Da,NODATA,Noi
7042115960,Ford Focus MK3,https://www.autovit.ro/anunt/ford-focus-mk3-ID7GA03u.html#b1ae165942,Proprietar,Autoturisme,Ford,Focus,MK3,2015,161 850 km,1 499 cm3,WF06XXGCC6FS55375,Diesel,120 CP,Manuala,Fata,Euro 6,Da,Combi,Gri,NODATA,Da,Da,Second hand
7042838161,Kia Sorento,https://www.autovit.ro/anunt/kia-sorento-ID7GD1WT.html#b1ae165942,Firma,Autoturisme,Kia,Sorento,NODATA,2013,237 500 km,2 199 cm3,KNAKU814DD5368639,Diesel,197 CP,Automata,4x4 (automat),Euro 5,Da,SUV,Argint,Da,Da,Da,Second hand
7042603346,Land Rover Range Rover Sport,https://www.autovit.ro/anunt/land-rover-range-rover-sport-ID7GC2Qy.html#b1ae165942,Firma,Autoturisme,Land Rover,Range Rover Sport,NODATA,2014,147 000 km,2 993 cm3,NODATA,Diesel,292 CP,Automata,4x4 (automat),Euro 5,Da,SUV,Rosu,Da,Da,Da,Second hand
7042721311,Opel Insignia A,https://www.autovit.ro/anunt/opel-insignia-a-ID7GCxxd.html#b1ae165942,Proprietar,Autoturisme,Opel,Insignia,A,2009,114 000 km,1 956 cm3,W0LGT57K791019404,Diesel,131 CP,Manuala,Fata,Euro 5,Da,Sedan,Gri,Da,Da,Da,Second hand
7042822939,Audi A4 B8,https://www.autovit.ro/anunt/audi-a4-b8-ID7GCXYn.html#b1ae165942,Firma,Autoturisme,Audi,A4,B8,2015,41 050 km,1 968 cm3,WAUZZZ8K9FA176102,Diesel,150 CP,Automata,Fata,Euro 6,NODATA,Sedan,Negru,Da,Da,Da,Second hand
7042454030,Ford EcoSport,https://www.autovit.ro/anunt/ford-ecosport-ID7GBq0e.html#b1ae165942,Firma,Autoturisme,Ford,EcoSport,NODATA,2019,1 km,999 cm3,NODATA,Benzina,125 CP,Manuala,Fata,Euro 6,NODATA,SUV,Albastru,Da,Da,Da,Noi
7042626031,Land Rover Range Rover Sport,https://www.autovit.ro/anunt/land-rover-range-rover-sport-ID7GC8Kr.html#b1ae165942,Firma,Autoturisme,Land Rover,Range Rover Sport,NODATA,2016,119 403 km,2 993 cm3,NODATA,Diesel,249 CP,Automata,4x4 (automat),Euro 6,NODATA,SUV,Verde,NODATA,NODATA,Da,Second hand
7042159386,BMW X6,https://www.autovit.ro/anunt/bmw-x6-ID7GAblU.html#b1ae165942,Firma,Autoturisme,BMW,X6,NODATA,2019,1 km,2 993 cm3,NODATA,Diesel,265 CP,Automata,4x4 (automat),Euro 6,Da,SUV,Albastru,NODATA,Da,NODATA,Noi
7042838130,BMW Seria 2,https://www.autovit.ro/anunt/bmw-seria-2-ID7GD1Wo.html#b1ae165942,Firma,Autoturisme,BMW,Seria 2,NODATA,2017,185 000 km,1 994 cm3,NODATA,Diesel,116 CP,NODATA,NODATA,Euro 6,NODATA,Coupe,Gri,Da,Da,Da,Second hand
7042536389,Mini Cooper S,https://www.autovit.ro/anunt/mini-cooper-s-ID7GBLqB.html#b1ae165942,Proprietar,Autoturisme,Mini,Cooper S,NODATA,2009,99 300 km,1 600 cm3,NODATA,Benzina,174 CP,Manuala,Fata,NODATA,NODATA,Cabrio,Alte culori,Da,Da,NODATA,Second hand
7042822926,Opel Insignia,https://www.autovit.ro/anunt/opel-insignia-ID7GCXYa.html#b1ae165942,Firma,Autoturisme,Opel,Insignia,NODATA,2010,200 000 km,1 956 cm3,W0LGT8EK9A1110215,Diesel,130 CP,Automata,Fata,Euro 5,NODATA,Combi,Albastru,Da,Da,Da,Second hand
7041787965,Renault Clio,https://www.autovit.ro/anunt/renault-clio-ID7GyCJf.html#b1ae165942,Proprietar,Autoturisme,Renault,Clio,NODATA,2011,134 600 km,1 149 cm3,VF1LBN00545963194,Benzina,55 CP,NODATA,NODATA,NODATA,NODATA,Masina de oras,Alb,NODATA,NODATA,NODATA,Second hand
7042280989,Audi A4 B8,https://www.autovit.ro/anunt/audi-a4-b8-ID7GAGZf.html#b1ae165942,Proprietar,Autoturisme,Audi,A4,B8,2010,250 000 km,1 989 cm3,NODATA,Diesel,136 CP,Manuala,Fata,Euro 5,NODATA,Sedan,Alb,Da,NODATA,NODATA,Second hand
7042838126,Dacia Logan,https://www.autovit.ro/anunt/dacia-logan-ID7GD1Wk.html#b1ae165942,Proprietar,Autoturisme,Dacia,Logan,NODATA,2014,127 000 km,1 498 cm3,NODATA,Diesel,90 CP,Manuala,Fata,Euro 5,NODATA,Sedan,Alb,NODATA,Da,Da,Second hand
7042572298,Land Rover Discovery,https://www.autovit.ro/anunt/land-rover-discovery-ID7GBULM.html#b1ae165942,Firma,Autoturisme,Land Rover,Discovery,NODATA,2020,1 km,2 993 cm3,NODATA,Diesel,306 CP,Automata,4x4 (automat),Euro 6,Da,SUV,Albastru,NODATA,Da,NODATA,Noi
7042321547,Opel Vivaro,https://www.autovit.ro/anunt/opel-vivaro-ID7GARxp.html#b1ae165942,Firma,Autoturisme,Opel,Vivaro,NODATA,2016,80 543 km,1 598 cm3,W0LJ7F606GV656869,Diesel,95 CP,Manuala,Fata,Euro 6,NODATA,Monovolum,Alb,NODATA,NODATA,Da,Second hand
7042532783,Opel Astra K,https://www.autovit.ro/anunt/opel-astra-k-ID7GBKur.html#100b214ad5,Firma,Autoturisme,Opel,Astra,K,2016,193 089 km,1 598 cm3,W0LBD8EL1G8109494,Diesel,110 CP,Manuala,Fata,Euro 6,Da,Combi,Alb,Da,Da,Da,Second hand
7042453967,Mercedes-Benz GLE GLE350,https://www.autovit.ro/anunt/mercedes-benz-gle-gle350-ID7GBpZd.html#100b214ad5,Firma,Autoturisme,Mercedes-Benz,GLE,GLE350,2018,28 229 km,2 987 cm3,WDC1660241B195089,Diesel,258 CP,Automata,4x4 (automat),Euro 6,NODATA,SUV,Negru,Da,Da,Da,Second hand
7042572263,Land Rover Discovery,https://www.autovit.ro/anunt/land-rover-discovery-ID7GBULd.html#100b214ad5,Firma,Autoturisme,Land Rover,Discovery,NODATA,2020,1 km,1 999 cm3,NODATA,Diesel,240 CP,Automata,4x4 (automat),Euro 6,Da,SUV,Gri,NODATA,Da,NODATA,Noi
7042660385,Ford Fiesta,https://www.autovit.ro/anunt/ford-fiesta-ID7GChGx.html#100b214ad5,Proprietar,Autoturisme,Ford,Fiesta,NODATA,2010,127 779 km,1 560 cm3,WF0GXXGAJGAB52082,Diesel,94 CP,Manuala,Fata,NODATA,Da,Masina de oras,Argint,NODATA,Da,NODATA,Second hand
7042653049,Mercedes-Benz B B180,https://www.autovit.ro/anunt/mercedes-benz-b-b180-ID7GCfMd.html#100b214ad5,Firma,Autoturisme,Mercedes-Benz,B,B180,2019,19 642 km,1 461 cm3,WDD2470031J003491,Diesel,116 CP,Automata,Fata,Euro 6,NODATA,Monovolum,Argint,Da,NODATA,Da,Second hand
7042838036,Renault Laguna III,https://www.autovit.ro/anunt/renault-laguna-iii-ID7GD1TS.html#100b214ad5,Firma,Autoturisme,Renault,Laguna,III,2011,200 000 km,1 995 cm3,VF1BT3S0645562798,Diesel,130 CP,Manuala,Fata,Euro 5,NODATA,Sedan,Gri,Da,Da,Da,Second hand
7042652998,Mercedes-Benz A A180,https://www.autovit.ro/anunt/mercedes-benz-a-a180-ID7GCfLo.html#100b214ad5,Firma,Autoturisme,Mercedes-Benz,A,A180,2019,10 745 km,1 332 cm3,WDD1770841J098055,Benzina,136 CP,Automata,Fata,Euro 6,NODATA,Compacta,Negru,Da,NODATA,Da,Second hand
7042822829,BMW X7,https://www.autovit.ro/anunt/bmw-x7-ID7GCXVB.html#100b214ad5,Firma,Autoturisme,BMW,X7,NODATA,2020,5 698 km,2 993 cm3,WBACW810509B98921,Diesel,265 CP,Automata,4x4 (automat),Euro 6,Da,SUV,Alb,Da,Da,Da,Second hand
7042838012,Dacia Sandero Stepway,https://www.autovit.ro/anunt/dacia-sandero-stepway-ID7GD1Tu.html#100b214ad5,Proprietar,Autoturisme,Dacia,Sandero Stepway,NODATA,2009,33 105 km,1 598 cm3,NODATA,Benzina,90 CP,Manuala,Fata,NODATA,NODATA,Compacta,Rosu,NODATA,Da,Da,Second hand
7042838019,Skoda Octavia,https://www.autovit.ro/anunt/skoda-octavia-ID7GD1TB.html#100b214ad5,Firma,Autoturisme,Skoda,Octavia,NODATA,2015,223 800 km,1 598 cm3,NODATA,Diesel,105 CP,Manuala,NODATA,Euro 5,NODATA,Combi,Negru,Da,Da,Da,Second hand
7042721838,Opel Mokka,https://www.autovit.ro/anunt/opel-mokka-ID7GCxFI.html#100b214ad5,Firma,Autoturisme,Opel,Mokka,NODATA,2017,42 500 km,1 400 cm3,NODATA,Benzina,140 CP,Automata,4x4 (automat),Euro 6,NODATA,SUV,Maro,Da,NODATA,Da,Second hand
7042822619,Audi A8 D5,https://www.autovit.ro/anunt/audi-a8-d5-ID7GCXTd.html#100b214ad5,Firma,Autoturisme,Audi,A8,D5,2017,70 300 km,2 967 cm3,WAUZZZ4H7HN011249,Diesel,262 CP,Automata,4x4 (automat),Euro 6,Da,Sedan,Negru,Da,Da,Da,Second hand
7042822606,Volkswagen Passat Alltrack,https://www.autovit.ro/anunt/volkswagen-passat-alltrack-ID7GCXT0.html#100b214ad5,Firma,Autoturisme,Volkswagen,Passat Alltrack,NODATA,2016,177 751 km,1 968 cm3,WVWZZZ3CZGE135824,Diesel,240 CP,Automata,4x4 (automat),Euro 6,Da,Combi,Albastru,Da,Da,Da,Second hand
7042822581,Audi A4 B9,https://www.autovit.ro/anunt/audi-a4-b9-ID7GCXSB.html#100b214ad5,Firma,Autoturisme,Audi,A4,B9,2016,66 700 km,1 968 cm3,WAUZZZF49GN001282,Diesel,190 CP,Automata,4x4 (automat),Euro 6,Da,Sedan,Negru,Da,Da,Da,Second hand
7042735458,Volkswagen Golf III,https://www.autovit.ro/anunt/volkswagen-golf-iii-ID7GCBdo.html#100b214ad5,Proprietar,Autoturisme,Volkswagen,Golf,III,1995,220 000 km,2 000 cm3,WVWZZZ1HZSB050660,Benzina,116 CP,Manuala,Fata,Euro 2,NODATA,Coupe,Gri,NODATA,NODATA,NODATA,Second hand
7042837907,BMW Seria 3 320,https://www.autovit.ro/anunt/bmw-seria-3-320-ID7GD1RN.html#100b214ad5,Firma,Autoturisme,BMW,Seria 3,320,2014,240 000 km,1 998 cm3,NODATA,Diesel,184 CP,Automata,4x4 (automat),Euro 5,Da,Combi,Argint,Da,Da,Da,Second hand
7042837880,Volkswagen Passat B6,https://www.autovit.ro/anunt/volkswagen-passat-b6-ID7GD1Rm.html#100b214ad5,Proprietar,Autoturisme,Volkswagen,Passat,B6,2010,242 000 km,1 968 cm3,NODATA,Diesel,140 CP,Automata,Fata,Euro 5,NODATA,Combi,Negru,Da,Da,Da,Second hand
7042837869,Renault Megane IV,https://www.autovit.ro/anunt/renault-megane-iv-ID7GD1Rb.html#100b214ad5,Firma,Autoturisme,Renault,Megane,IV,2017,154 000 km,1 461 cm3,VF1RFD00758365851,Diesel,110 CP,Manuala,Fata,Euro 6,NODATA,Combi,Argint,NODATA,Da,NODATA,Second hand
7042837864,Volkswagen Passat,https://www.autovit.ro/anunt/volkswagen-passat-ID7GD1R6.html#100b214ad5,Firma,Autoturisme,Volkswagen,Passat,NODATA,2007,223 000 km,NODATA,NODATA,Benzina,150 CP,NODATA,NODATA,Euro 4,NODATA,Combi,Negru,NODATA,Da,Da,Second hand
7042837861,Renault Talisman,https://www.autovit.ro/anunt/renault-talisman-ID7GD1R3.html#100b214ad5,Firma,Autoturisme,Renault,Talisman,NODATA,2016,143 000 km,1 461 cm3,VF1RFD00555129440,Diesel,110 CP,Manuala,Fata,Euro 6,Da,Sedan,Gri,NODATA,Da,NODATA,Second hand
7042837856,Audi A6 C7,https://www.autovit.ro/anunt/audi-a6-c7-ID7GD1QY.html#100b214ad5,Firma,Autoturisme,Audi,A6,C7,2012,296 000 km,2 967 cm3,NODATA,Diesel,204 CP,Automata,4x4 (automat),Euro 5,Da,Combi,Alb,Da,Da,Da,Second hand
7042837852,Seat Leon III,https://www.autovit.ro/anunt/seat-leon-iii-ID7GD1QU.html#100b214ad5,Firma,Autoturisme,Seat,Leon,III,2016,238 000 km,1 560 cm3,VSSZZZ5FZGR152262,Diesel,110 CP,Automata,Fata,Euro 6,NODATA,Combi,Argint,NODATA,Da,NODATA,Second hand
7042662953,Audi A3 8V,https://www.autovit.ro/anunt/audi-a3-8v-ID7GCilX.html#100b214ad5,Proprietar,Autoturisme,Audi,A3,8V (2012-prezent),2016,197 000 km,1 996 cm3,NODATA,Diesel,150 CP,Automata,Fata,Euro 6,NODATA,Sedan,Alte culori,Da,NODATA,NODATA,Second hand
7042837849,BMW Seria 5,https://www.autovit.ro/anunt/bmw-seria-5-ID7GD1QR.html#100b214ad5,Proprietar,Autoturisme,BMW,Seria 5,NODATA,2018,48 500 km,1 998 cm3,WBAJA91080B305171,Hibrid,252 CP,Automata,NODATA,Euro 6,NODATA,Sedan,Negru,Da,Da,Da,Second hand
7042399743,Mercedes-Benz GLB GLB220,https://www.autovit.ro/anunt/mercedes-benz-glb-glb220-ID7GBbSD.html#100b214ad5,Firma,Autoturisme,Mercedes-Benz,GLB,GLB220,2020,1 km,1 950 cm3,NODATA,Diesel,190 CP,Automata (dublu ambreiaj),4x4 (automat),Euro 6,NODATA,SUV,Albastru,NODATA,Da,NODATA,Noi
7042633500,Mercedes-Benz A A180,https://www.autovit.ro/anunt/mercedes-benz-a-a180-ID7GCaGU.html#100b214ad5,Firma,Autoturisme,Mercedes-Benz,A,A180,2020,1 km,1 332 cm3,NODATA,Benzina,136 CP,Automata (dublu ambreiaj),Fata,Euro 6,NODATA,Compacta,Albastru,NODATA,Da,NODATA,Noi
7042632844,Mercedes-Benz CLS CLS350,https://www.autovit.ro/anunt/mercedes-benz-cls-cls350-ID7GCavk.html#100b214ad5,Firma,Autoturisme,Mercedes-Benz,CLS,CLS350,2020,1 km,2 925 cm3,NODATA,Diesel,286 CP,Automata (dublu ambreiaj),4x4 (automat),Euro 6,NODATA,Sedan,Gri,NODATA,Da,NODATA,Noi
7042397742,Mercedes-Benz GLC Coupe GLC300,https://www.autovit.ro/anunt/mercedes-benz-glc-coupe-glc300-ID7GBbmm.html#100b214ad5,Firma,Autoturisme,Mercedes-Benz,GLC Coupe,GLC300,2020,8 km,1 991 cm3,NODATA,Hibrid,333 CP,Automata (dublu ambreiaj),4x4 (automat),Euro 6,NODATA,SUV,Alb,NODATA,Da,NODATA,Noi
7042397696,Mercedes-Benz C C180,https://www.autovit.ro/anunt/mercedes-benz-c-c180-ID7GBblC.html#100b214ad5,Firma,Autoturisme,Mercedes-Benz,C,C180,2019,7 km,1 497 cm3,NODATA,Benzina,156 CP,Automata (dublu ambreiaj),Fata,Euro 6,NODATA,Sedan,Alb,NODATA,Da,NODATA,Noi
7042341882,Mercedes-Benz GLB GLB250,https://www.autovit.ro/anunt/mercedes-benz-glb-glb250-ID7GAVPo.html#100b214ad5,Firma,Autoturisme,Mercedes-Benz,GLB,GLB250,2020,1 km,1 991 cm3,NODATA,Benzina,224 CP,Automata (dublu ambreiaj),4x4 (automat),Euro 6,Da,SUV,Negru,NODATA,Da,NODATA,Noi
7042837831,Renault Scenic IV,https://www.autovit.ro/anunt/renault-scenic-iv-ID7GD1Qz.html#100b214ad5,Firma,Autoturisme,Renault,Scenic,IV,2017,178 000 km,1 498 cm3,VF1RFA00958042685,Diesel,95 CP,Manuala,Fata,Euro 6,Da,Monovolum,Maro,NODATA,Da,NODATA,Second hand
7042758469,Volkswagen Golf,https://www.autovit.ro/anunt/volkswagen-golf-ID7GCHcx.html#100b214ad5,Firma,Autoturisme,Volkswagen,Golf,NODATA,2010,225 000 km,NODATA,NODATA,Benzina,NODATA,NODATA,NODATA,Euro 5,NODATA,Masina de oras,Albastru,NODATA,Da,Da,Second hand
7042758469,Volkswagen Golf,https://www.autovit.ro/anunt/volkswagen-golf-ID7GCHcx.html#09916e581d,Firma,Autoturisme,Volkswagen,Golf,NODATA,2010,225 000 km,NODATA,NODATA,Benzina,NODATA,NODATA,NODATA,Euro 5,NODATA,Masina de oras,Albastru,NODATA,Da,Da,Second hand
7042837819,Mitsubishi Outlander,https://www.autovit.ro/anunt/mitsubishi-outlander-ID7GD1Qn.html#09916e581d,Proprietar,Autoturisme,Mitsubishi,Outlander,NODATA,2003,97 300 km,1 997 cm3,NODATA,Benzina,136 CP,Manuala,4x4 (automat),Euro 4,NODATA,SUV,Argint,Da,Da,Da,Second hand
